vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,8.68000000e+03,1.85000000e+00,-1.85137520e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137520e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
2.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137521e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
3.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137521e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
4.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137522e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
5.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137523e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
6.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137525e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
7.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137527e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
8.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137532e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
9.00000000e-02,8.68000000e+03,1.85000000e+00,-1.85137540e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.00000000e-01,8.68000000e+03,1.85000000e+00,-1.85137553e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.10000000e-01,8.68000000e+03,1.85000000e+00,-1.85137574e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.20000000e-01,8.68000000e+03,1.85000000e+00,-1.85137608e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.30000000e-01,8.68000000e+03,1.85000000e+00,-1.85137665e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.40000000e-01,8.68000000e+03,1.85000000e+00,-1.85137757e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.50000000e-01,8.68000000e+03,1.85000000e+00,-1.85137908e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.60000000e-01,8.68000000e+03,1.85000000e+00,-1.85138156e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.70000000e-01,8.68000000e+03,1.85000000e+00,-1.85138561e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
1.80000000e-01,8.68000000e+03,1.85000000e+00,-1.85139226e-12,4.31659929e-01,7.58677321e-02,1.08095140e+02,1.08295301e+01,1.41101342e+05,-2.05272838e-01
