vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
3.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
4.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
5.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
6.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
7.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
8.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
9.00000000e-02,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.00000000e-01,1.51400000e+03,1.85000000e+00,-1.85137520e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.10000000e-01,1.51400000e+03,1.85000000e+00,-1.85137521e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.20000000e-01,1.51400000e+03,1.85000000e+00,-1.85137521e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.30000000e-01,1.51400000e+03,1.85000000e+00,-1.85137523e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.40000000e-01,1.51400000e+03,1.85000000e+00,-1.85137526e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.50000000e-01,1.51400000e+03,1.85000000e+00,-1.85137533e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.60000000e-01,1.51400000e+03,1.85000000e+00,-1.85137546e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.70000000e-01,1.51400000e+03,1.85000000e+00,-1.85137574e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.80000000e-01,1.51400000e+03,1.85000000e+00,-1.85137633e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
1.90000000e-01,1.51400000e+03,1.85000000e+00,-1.85137754e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.00000000e-01,1.51400000e+03,1.85000000e+00,-1.85138007e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.10000000e-01,1.51400000e+03,1.85000000e+00,-1.85138531e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.20000000e-01,1.51400000e+03,1.85000000e+00,-1.85139620e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.30000000e-01,1.51400000e+03,1.85000000e+00,-1.85141883e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.40000000e-01,1.51400000e+03,1.85000000e+00,-1.85146585e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.50000000e-01,1.51400000e+03,1.85000000e+00,-1.85156354e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.60000000e-01,1.51400000e+03,1.85000000e+00,-1.85176650e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.70000000e-01,1.51400000e+03,1.85000000e+00,-1.85218815e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.80000000e-01,1.51400000e+03,1.85000000e+00,-1.85306415e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
2.90000000e-01,1.51400000e+03,1.85000000e+00,-1.85488403e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
3.00000000e-01,1.51400000e+03,1.85000000e+00,-1.85866471e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
3.10000000e-01,1.51400000e+03,1.85000000e+00,-1.86651848e-12,3.41104682e-01,5.24932150e-02,9.87629820e+01,4.02555729e+00,9.66655913e+04,-1.84315985e-01
