 v-sweep         vdd             gate            ax_id1          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  1.00000000e-02  0.00000000e+00  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.00000000e-02  1.00000000e-02  1.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 2.00000000e-02  1.00000000e-02  2.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 3.00000000e-02  1.00000000e-02  3.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 4.00000000e-02  1.00000000e-02  4.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 5.00000000e-02  1.00000000e-02  5.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 6.00000000e-02  1.00000000e-02  6.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 7.00000000e-02  1.00000000e-02  7.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 8.00000000e-02  1.00000000e-02  8.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 9.00000000e-02  1.00000000e-02  9.00000000e-02  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.00000000e-01  1.00000000e-02  1.00000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.10000000e-01  1.00000000e-02  1.10000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.20000000e-01  1.00000000e-02  1.20000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.30000000e-01  1.00000000e-02  1.30000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.40000000e-01  1.00000000e-02  1.40000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.50000000e-01  1.00000000e-02  1.50000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.60000000e-01  1.00000000e-02  1.60000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.70000000e-01  1.00000000e-02  1.70000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.80000000e-01  1.00000000e-02  1.80000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
 1.90000000e-01  1.00000000e-02  1.90000000e-01  1.17961196e-14  4.49001930e-01  7.18803251e-02  9.10984481e+01  1.11680186e+01  1.27351409e+05 -1.82019341e-01 
